id,mask_rle
TEST_1730_class_0,7484 8 8444 8 9404 8 10355 47 11315 47 12271 56 13231 56 14191 60 15151 60 16111 60 17067 68 18027 68 18987 133 19141 9 19947 133 20101 9 20907 133 21061 9 21850 184 22810 184 23761 197 23992 9 24721 197 24952 9 25681 197 25912 9 26632 249 27592 249 28544 257 29504 257 30455 266 31415 266 32375 266 33331 270 34291 270 35251 270 36211 270 37171 270 37750 8 37780 17 38127 274 38710 8 38740 17 39087 274 39657 64 40042 279 40617 64 41002 279 41568 82 41958 283 42528 82 42918 283 43488 82 43878 283 44435 116 44834 287 45395 116 45794 287 46342 133 46745 296 47302 133 47705 296 48262 133 48665 296 49184 176 49604 317 50144 176 50564 317 51091 189 51507 334 52051 189 52467 334 52981 291 53414 347 53941 291 54374 347 54901 291 55334 347 55848 317 56272 369 56808 317 57232 369 57742 819 58702 819 59662 819 60597 844 61557 844 62500 861 63460 861 64420 861 65315 926 66275 452126
TEST_1730_class_1,-1
TEST_1730_class_2,-1
TEST_1730_class_3,-1
TEST_1730_class_4,-1
TEST_1730_class_5,-1
TEST_1730_class_6,-1
TEST_1730_class_7,888 73 1848 73 2812 69 3772 69 4732 69 5705 56 6665 56 7634 47 8594 47 9554 47 10518 43 11478 43 12434 47 13394 47 14354 47 15314 47 16274 47 17230 51 18190 51 19150 51 20110 51 21070 51 22034 47 22994 47 23958 34 24918 34 25878 34
TEST_1730_class_8,-1
TEST_1730_class_9,-1
TEST_1730_class_10,-1
TEST_1730_class_11,1 887 961 887 1921 891 2881 891 3841 891 4801 904 5761 904 6721 763 7492 142 7681 763 8452 142 8641 763 9412 142 9601 754 10402 116 10561 754 11362 116 11521 750 12327 107 12481 750 13287 107 13441 750 14251 103 14401 750 15211 103 15361 750 16171 103 16321 746 17135 95 17281 746 18095 95 18241 746 19120 21 19201 746 20080 21 20161 746 21040 21 21121 729 22081 729 23041 720 24001 720 24961 720 25921 711 26881 711 27841 703 28801 703 29761 694 30721 694 31681 694 32641 690 33601 690 34561 690 35521 690 36481 690 37441 309 37758 22 37797 330 38401 309 38718 22 38757 330 39361 296 39721 321 40321 296 40681 321 41281 287 41650 308 42241 287 42610 308 43201 287 43570 308 44161 274 44551 283 45121 274 45511 283 46081 261 46475 270 47041 261 47435 270 48001 261 48395 270 48961 223 49360 244 49921 223 50320 244 50881 210 51280 227 51841 210 52240 227 52801 180 53272 142 53761 180 54232 142 54721 180 55192 142 55681 167 56165 107 56641 167 57125 107 57601 141 58561 141 59521 141 60481 116 61441 116 62401 99 63361 99 64321 99 65281 34 66241 34
TEST_1731_class_0,207 360 1167 360 2122 365 3082 365 4042 365 5002 360 5962 360 6918 364 7878 364 8838 364 9790 372 10750 372 11705 377 12665 377 13617 385 14577 385 15537 385 16492 395 17452 395 18408 399 19368 399 20328 399 21284 407 22244 407 23200 415 24160 415 25120 415 26080 420 27040 420 27995 433 28955 433 29907 450 30678 9 30867 450 31638 9 31827 450 32598 9 32782 459 33545 26 33742 459 34505 26 34698 467 35431 64 35658 467 36391 64 36618 467 37351 64 37570 475 38298 86 38530 475 39258 86 39485 485 40210 107 40445 485 41170 107 41401 514 42095 146 42361 514 43055 146 43321 514 44015 146 44277 531 44971 150 45237 531 45931 150 46188 562 46882 159 47148 562 47842 159 48108 562 48802 159 49051 613 49754 167 50011 613 50714 167 50958 643 51622 219 51918 643 52582 232 52857 917 53817 917 54777 463624
TEST_1731_class_1,-1
TEST_1731_class_2,927 21 1887 21 2842 26 3802 26 4762 26 5722 26 6682 26 7638 26 8598 26 9558 26 10518 26 11478 26 12442 13 13402 13 14362 5 15322 5 16282 5 17242 5 18202 5
TEST_1731_class_3,-1
TEST_1731_class_4,-1
TEST_1731_class_5,-1
TEST_1731_class_6,-1
TEST_1731_class_7,1 206 567 30 961 206 1527 30 1921 201 2487 30 2881 201 3447 30 3841 201 4407 30 4801 201 5375 22 5761 201 6335 22 6721 197 7681 197 8641 197 9601 189 10561 189 11521 184 12481 184 13441 176 14401 176 15361 176 16321 171 16895 9 17281 171 17855 9 18241 167 18811 17 19201 167 19771 17 20161 167 20731 17 21121 163 21691 17 22081 163 22651 17 23041 159 23615 13 24001 159 24575 13 24961 159 25535 13 25921 159 26500 4 26881 159 27460 4 27841 154 28801 154 29761 146 30721 146 31681 146 32641 141 33601 141 34561 137 35521 137 36481 137 37441 129 38401 129 39361 124 40321 124 41281 120 42241 120 43201 120 44161 116 45121 116 46081 107 47041 107 48001 107 48961 90 49921 90 50881 77 51841 77 52814 43 53774 43 54734 43
TEST_1731_class_8,-1
TEST_1731_class_9,-1
TEST_1731_class_10,-1
TEST_1731_class_11,597 330 948 13 1557 330 1908 13 2517 325 2868 13 3477 325 3828 13 4437 325 4788 13 5362 13 5397 325 5748 13 6322 13 6357 325 6708 13 7282 356 7664 17 8242 356 8624 17 9202 356 9584 17 10162 356 10544 17 11122 356 11504 17 12082 360 12455 26 13042 360 13415 26 14002 360 14367 34 14962 360 15327 34 15922 360 16287 34 16887 8 16904 338 17247 34 17847 8 17864 338 18207 34 18807 4 18828 373 19767 4 19788 373 20727 4 20748 373 21708 373 22668 373 23628 373 24588 373 25548 373 26504 377 27464 377 28428 373 29388 373 30357 321 30687 34 31317 321 31647 34 32277 321 32607 34 33241 304 33571 30 34201 304 34531 30 35165 266 35495 26 36125 266 36455 26 37085 266 37415 26 38045 253 38384 17 39005 253 39344 17 39970 240 40317 4 40930 240 41277 4 41915 180 42875 180 43835 180 44808 163 45768 163 46750 132 47710 132 48670 132 49664 90 50624 90 51601 21 52561 21
TEST_1732_class_0,1 296 961 296 1921 300 2881 300 3841 300 4801 304 5761 304 6721 304 7681 304 8641 304 9601 304 10561 304 11521 309 12481 309 13441 309 14401 309 15361 309 16321 313 17281 313 18241 317 19201 317 20161 317 21121 326 21468 22 22081 326 22428 22 23041 377 23752 30 24001 377 24712 30 24961 377 25672 30 25921 386 26628 94 26881 386 27588 94 27841 394 28540 171 28801 394 29500 171 29761 399 30451 189 30721 399 31411 189 31681 399 32371 189 32641 420 33327 201 33601 420 34287 201 34561 433 35242 219 35521 433 36202 219 36481 433 37162 219 37441 450 37900 17 38110 248 38401 450 38860 17 39070 248 39361 514 40012 288 40321 514 40972 288 41281 544 41920 865 42880 865 43840 474561
TEST_1732_class_1,-1
TEST_1732_class_2,-1
TEST_1732_class_3,-1
TEST_1732_class_4,-1
TEST_1732_class_5,-1
TEST_1732_class_6,-1
TEST_1732_class_7,704 257 1664 257 2628 253 3588 253 4548 253 5508 253 6468 253 7428 253 8388 253 9348 253 10308 253 11268 253 12228 253 13188 253 14148 253 15108 253 16068 253 17032 249 17992 249 18952 249 19912 249 20872 249 21832 249 22792 249 23782 219 24742 219 25702 219 26722 159 27682 159 28711 90 29671 90 30640 81 31600 81 32560 81 33528 73 34488 73 35461 60 36421 60 37381 60 38358 43 39318 43 40300 21 41260 21
TEST_1732_class_8,-1
TEST_1732_class_9,-1
TEST_1732_class_10,-1
TEST_1732_class_11,297 407 1257 407 2221 407 3181 407 4141 407 5105 403 6065 403 7025 403 7985 403 8945 403 9905 403 10865 403 11830 398 12790 398 13750 398 14710 398 15670 398 16634 398 17594 398 18558 394 19518 394 20478 394 21447 21 21490 342 22407 21 22450 342 23418 334 24378 334 25338 334 26307 321 27267 321 28235 305 29195 305 30160 291 31120 291 32080 291 33061 266 34021 266 34994 248 35954 248 36914 248 37891 9 37917 193 38851 9 38877 193 39875 137 40835 137 41825 95 42785 95 43745 95
TEST_1733_class_0,614 347 1574 347 2534 347 3494 347 4454 347 5414 347 6374 347 7334 347 8294 347 9254 347 10214 347 11174 347 12134 347 13094 347 14058 343 15018 343 15978 343 16938 343 17898 343 18858 343 19818 343 20778 343 21738 343 22698 343 23654 347 24614 347 25574 347 26530 351 27490 351 28445 356 29405 356 30365 356 31325 356 32285 356 33245 356 34205 356 35161 360 36121 360 37081 360 38041 360 39001 360 39957 364 40917 364 41611 30 41868 373 42571 30 42828 373 43531 30 43788 373 44482 52 44735 386 45442 52 45695 386 46394 73 46642 399 47354 73 47602 399 48314 73 48562 399 49261 90 49514 407 50221 90 50474 411 51142 9 51164 116 51425 420 52102 9 52124 116 52385 467 53050 162 53332 480 54010 162 54292 480 54970 162 55252 553 55904 257 56187 578 56864 257 57147 461254
TEST_1733_class_1,-1
TEST_1733_class_2,-1
TEST_1733_class_3,-1
TEST_1733_class_4,-1
TEST_1733_class_5,-1
TEST_1733_class_6,-1
TEST_1733_class_7,-1
TEST_1733_class_8,-1
TEST_1733_class_9,-1
TEST_1733_class_10,-1
TEST_1733_class_11,1 613 961 613 1921 613 2881 613 3841 613 4801 613 5761 613 6721 613 7681 613 8641 613 9601 613 10561 613 11521 613 12481 613 13441 617 14401 617 15361 617 16321 617 17281 617 18241 617 19201 617 20161 617 21121 617 22081 617 23041 613 24001 613 24961 613 25921 609 26881 609 27841 604 28801 604 29761 604 30721 604 31681 604 32641 604 33601 604 34561 600 35521 600 36481 600 37441 600 38401 600 39361 596 40321 596 41281 330 41641 227 42241 330 42601 227 43201 330 43561 227 44161 321 44534 201 45121 321 45494 201 46081 99 46188 206 46467 175 47041 99 47148 206 47427 175 48001 99 48108 206 48387 175 48961 99 49072 189 49351 163 49921 99 50032 189 50311 163 50885 99 50988 154 51151 13 51280 145 51845 99 51948 154 52111 13 52240 145 52852 198 53212 120 53812 198 54172 120 54772 198 55132 120 55805 99 56161 26 56765 99 57121 26
TEST_1734_class_0,211 9 228 52 1171 9 1188 52 2114 86 3074 86 4034 86 4942 138 5902 138 6854 146 7814 146 8774 146 9730 150 10690 150 11577 8 11598 26 11632 168 12537 8 12558 26 12592 168 13484 236 14444 236 15404 236 16360 240 17320 240 18275 245 19235 245 20195 245 21151 249 22111 249 23067 253 24027 253 24987 253 25942 258 26902 258 27862 258 28822 258 29770 270 30730 270 31690 270 32641 279 33601 279 34561 274 35521 274 36481 274 37441 274 38401 274 39361 279 40321 279 41281 279 42241 279 43201 279 44161 279 45121 279 46081 279 47041 279 48001 279 48961 279 49921 279 50881 283 51841 283 52801 283 53757 287 54717 287 55677 287 56632 292 57592 292 58544 300 59504 300 60464 300 61394 330 62354 330 63301 343 64261 343 65221 347 66168 360 67128 360 68080 368 69040 368 69991 377 70951 377 71911 381 72858 394 73818 394 74774 398 75734 398 76694 398 77650 402 78610 407 79561 416 80521 416 81477 420 82437 420 83397 420 84348 429 85308 433 86268 433 87228 433 88188 433 89144 437 90104 437 91064 437 92024 437 92984 437 93944 437 94904 441 95864 441 96824 441 97780 445 98740 445 99700 445 100660 445 101620 445 102580 445 103540 445 104500 445 105460 445 106420 450 107375 455 108335 459 109295 459 110255 459 111215 463 112171 467 113131 471 114087 475 115047 475 116007 475 116962 480 117922 489 118617 13 118677 51 118878 493 119577 13 119637 51 119838 510 120515 142 120674 8 120790 518 121475 142 121634 8 121750 518 122435 142 122594 8 122710 527 123374 197 123665 532 124334 197 124625 540 125200 300 125581 544 126160 300 126541 544 127120 300 127501 557 128067 317 128461 557 129027 317 129421 887 130377 891 131337 904 132292 909 133252 909 134212 384189
TEST_1734_class_1,-1
TEST_1734_class_2,100 111 220 8 1060 111 1180 8 2020 94 2980 94 3940 94 4900 42 5860 42 6820 34 7780 34 8740 34 9695 35 10655 35 11624 8 12584 8
TEST_1734_class_3,-1
TEST_1734_class_4,-1
TEST_1734_class_5,-1
TEST_1734_class_6,-1
TEST_1734_class_7,14 73 91 9 974 73 1051 9 1934 86 2894 86 3854 86 4814 86 5774 86 6725 95 7685 95 8645 95 9601 47 9661 34 10561 47 10621 34 11521 51 11585 13 12481 51 12545 13 13441 43 14401 43 15361 43 16321 39 17281 39 18241 34 19201 34 20161 34 21121 30 22081 30 23041 26 24001 26 24961 26 25921 21 26881 21 27841 21 28801 21 29761 9 30721 9 31681 9
TEST_1734_class_8,-1
TEST_1734_class_9,-1
TEST_1734_class_10,-1
TEST_1734_class_11,1 13 87 4 280 694 1047 4 1240 694 2200 694 3160 694 4120 694 5080 694 6040 685 7000 685 7960 685 8920 681 9648 13 9880 681 10608 13 10840 681 11572 5 11800 681 12532 5 12760 681 13720 681 14680 681 15640 681 16600 681 17560 681 18520 681 19480 681 20440 681 21400 681 22360 681 23320 681 24280 681 25240 681 26200 681 27160 681 28120 681 29080 681 30040 681 31000 681 31960 681 32920 681 33880 681 34835 686 35795 686 36755 686 37715 686 38675 686 39640 681 40600 681 41560 681 42520 681 43480 681 44440 681 45400 681 46360 681 47320 681 48280 681 49240 681 50200 681 51164 677 52124 677 53084 673 54044 673 55004 673 55964 668 56924 668 57884 660 58844 660 59804 660 60764 630 61724 630 62684 617 63644 617 64604 617 65568 600 66528 600 67488 592 68448 592 69408 583 70368 583 71328 583 72292 566 73252 566 74212 562 75172 562 76132 562 77092 558 78052 558 79017 544 79977 544 80937 540 81897 540 82857 540 83817 531 84777 531 85741 527 86701 527 87661 527 88621 523 89581 523 90541 523 91501 523 92461 523 93421 523 94381 523 95345 519 96305 519 97265 515 98225 515 99185 515 100145 515 101105 515 102065 515 103025 515 103985 515 104945 515 105905 515 106870 505 107830 505 108794 501 109754 501 110714 501 111678 493 112638 493 113602 485 114562 485 115522 485 116482 480 117442 480 118411 206 118630 47 118728 150 119371 206 119590 47 119688 150 120348 167 120657 17 120682 108 121308 167 121617 17 121642 108 122268 167 122577 17 122602 108 123237 137 123571 94 124197 137 124531 94 125165 35 125500 81 126125 35 126460 81 127085 35 127420 81 128058 9 128384 77 129018 9 129344 77 130308 69 131268 69 132241 51 133201 51 134161 51
TEST_1735_class_0,1 17 262 219 700 8 961 17 1222 219 1660 8 1921 17 2178 240 2611 30 2881 17 3138 240 3571 30 3841 17 4098 240 4531 30 4801 21 5050 270 5478 56 5598 9 5761 21 6010 270 6438 56 6558 9 6721 21 6970 295 7347 30 7390 77 7475 26 7514 13 7681 21 7930 295 8307 30 8350 77 8435 26 8474 13 8641 21 8890 295 9267 30 9310 77 9395 26 9434 13 9601 21 9832 326 10214 193 10561 21 10792 326 11174 193 11521 26 11740 351 12117 218 12481 26 12700 351 13077 218 13441 39 13497 25 13608 652 14401 39 14457 25 14568 652 15361 39 15417 25 15528 652 16321 94 16471 673 17281 94 17431 673 18241 99 18382 682 19201 99 19342 682 20161 99 20302 682 21121 107 21254 698 22081 107 22214 698 23041 120 23165 712 24001 120 24125 712 24961 120 25085 712 25921 879 26881 879 27841 887 28797 891 29757 934 30708 943 31668 943 32628 485773
TEST_1735_class_1,-1
TEST_1735_class_2,18 244 978 244 1938 240 2898 240 3858 240 4822 228 5782 228 6742 228 7702 228 8662 228 9622 210 10582 210 11547 193 12507 193 13480 17 13522 86 14440 17 14482 86 15400 17 15442 86 16415 56 17375 56 18340 42 19300 42 20260 42 21228 26 22188 26 23161 4 24121 4 25081 4
TEST_1735_class_3,-1
TEST_1735_class_4,-1
TEST_1735_class_5,-1
TEST_1735_class_6,-1
TEST_1735_class_7,481 219 798 163 1441 219 1758 163 2418 193 2722 159 3378 193 3682 159 4338 193 4642 159 5320 158 5611 150 6280 158 6571 150 7265 82 7377 13 7540 141 8225 82 8337 13 8500 141 9185 82 9297 13 9460 141 10158 56 10424 137 11118 56 11384 137 12091 26 12340 141 13051 26 13300 141 14260 141 15220 141 16180 141 17144 137 18104 137 19064 137 20024 137 20984 137 21952 129 22912 129 23877 124 24837 124 25797 124 26800 81 27760 81 28728 69 29688 69 30691 17 31651 17 32611 17
TEST_1735_class_8,-1
TEST_1735_class_9,-1
TEST_1735_class_10,-1
TEST_1735_class_11,708 90 1668 90 2641 81 3601 81 4561 81 5534 64 5607 4 6494 64 6567 4 7467 8 7501 13 7527 13 8427 8 8461 13 8487 13 9387 8 9421 13 9447 13 10407 17 11367 17 12335 5 13295 5
TEST_1736_class_0,1 518400
TEST_1736_class_1,-1
TEST_1736_class_2,-1
TEST_1736_class_3,-1
TEST_1736_class_4,-1
TEST_1736_class_5,-1
TEST_1736_class_6,-1
TEST_1736_class_7,-1
TEST_1736_class_8,-1
TEST_1736_class_9,-1
TEST_1736_class_10,-1
TEST_1736_class_11,-1
TEST_1737_class_0,1 900 914 947 1874 516527
TEST_1737_class_1,-1
TEST_1737_class_2,-1
TEST_1737_class_3,-1
TEST_1737_class_4,-1
TEST_1737_class_5,-1
TEST_1737_class_6,-1
TEST_1737_class_7,901 13 1861 13
TEST_1737_class_8,-1
TEST_1737_class_9,-1
TEST_1737_class_10,-1
TEST_1737_class_11,-1
TEST_1738_class_0,1 518400
TEST_1738_class_1,-1
TEST_1738_class_2,-1
TEST_1738_class_3,-1
TEST_1738_class_4,-1
TEST_1738_class_5,-1
TEST_1738_class_6,-1
TEST_1738_class_7,-1
TEST_1738_class_8,-1
TEST_1738_class_9,-1
TEST_1738_class_10,-1
TEST_1738_class_11,-1
TEST_1739_class_0,1 518400
TEST_1739_class_1,-1
TEST_1739_class_2,-1
TEST_1739_class_3,-1
TEST_1739_class_4,-1
TEST_1739_class_5,-1
TEST_1739_class_6,-1
TEST_1739_class_7,-1
TEST_1739_class_8,-1
TEST_1739_class_9,-1
TEST_1739_class_10,-1
TEST_1739_class_11,-1
TEST_1740_class_0,1 518400
TEST_1740_class_1,-1
TEST_1740_class_2,-1
TEST_1740_class_3,-1
TEST_1740_class_4,-1
TEST_1740_class_5,-1
TEST_1740_class_6,-1
TEST_1740_class_7,-1
TEST_1740_class_8,-1
TEST_1740_class_9,-1
TEST_1740_class_10,-1
TEST_1740_class_11,-1
TEST_1741_class_0,314 8 374 60 957 4 1274 8 1334 60 1917 4 2221 39 2277 94 3181 39 3237 94 4141 39 4197 94 5092 172 6052 172 7008 176 7968 176 8928 176 9884 184 10844 184 11795 197 12755 197 13711 206 14671 206 15631 206 16582 223 17542 223 18494 240 19454 240 20414 240 21172 5 21370 248 22132 5 22330 248 23084 21 23127 73 23260 287 23782 22 23830 17 24044 21 24087 73 24220 287 24742 22 24790 17 25004 21 25047 73 25180 287 25702 22 25750 17 25921 4 25960 471 26637 4 26654 77 26825 5 26881 4 26920 471 27597 4 27614 77 27785 5 27841 9 27871 489 28552 108 28672 22 28715 13 28732 22 28801 9 28831 489 29512 108 29632 22 29675 13 29692 22 29761 17 29782 510 30434 21 30460 167 30631 47 30721 17 30742 510 31394 21 31420 167 31591 47 31681 17 31702 510 32354 21 32380 167 32551 47 32641 549 33305 262 33601 549 34265 262 34561 566 35212 279 35521 566 36172 279 36481 566 37132 279 37441 579 38080 295 38401 579 39040 295 39361 591 39978 934 40938 477463
TEST_1741_class_1,-1
TEST_1741_class_2,14328 4 15288 4 16248 4 17204 8 18164 8 19124 8 20084 8 21044 8 22004 4 22964 4 23924 4 24884 4 25844 4
TEST_1741_class_3,-1
TEST_1741_class_4,-1
TEST_1741_class_5,-1
TEST_1741_class_6,-1
TEST_1741_class_7,1 313 322 52 742 22 914 43 961 313 1282 52 1702 22 1874 43 1921 300 2260 17 2667 8 2830 351 3220 17 3627 8 3790 351 4180 17 4587 8 4750 342 5705 347 6665 343 7621 347 8581 347 9541 343 10497 347 11457 338 12417 338 13377 334 14332 339 15292 339 16252 330 17212 330 18172 322 19132 322 20092 322 21052 120 21177 193 22008 124 22137 193 22968 116 23105 22 23200 60 23928 116 24065 22 24160 60 24888 116 25025 22 25120 60 25848 73 25925 35 26804 21 26830 51 26885 35 27764 21 27790 51 27850 21 28728 4 28754 47 28810 21 29688 4 29714 47 29778 4 30678 43 30738 4 31638 43 31698 4 32598 43 33567 34 34527 34 35491 30 36451 30 37411 30 38375 26 39335 26
TEST_1741_class_8,-1
TEST_1741_class_9,-1
TEST_1741_class_10,-1
TEST_1741_class_11,434 308 764 150 1394 308 1724 150 2371 296 2675 155 3331 296 3635 155 4291 296 4595 155 5264 441 6224 441 7184 437 8144 437 9104 437 10068 429 11028 429 11992 425 12952 425 13917 411 14877 411 15837 411 16805 399 17765 399 18734 390 19694 390 20654 390 21618 386 22578 386 23547 235 23804 26 23847 77 24507 235 24764 26 24807 77 25467 235 25724 26 25767 77 26431 206 26641 13 26731 73 27391 206 27601 13 27691 73 28360 192 28660 12 28694 21 29320 192 29620 12 29654 21 30292 142 30455 5 30627 4 31252 142 31415 5 31587 4 32212 142 32375 5 32547 4 33190 115 34150 115 35127 85 36087 85 37047 85 38020 60 38980 60 39952 26 40912 26
TEST_1742_class_0,1 518400
TEST_1742_class_1,-1
TEST_1742_class_2,-1
TEST_1742_class_3,-1
TEST_1742_class_4,-1
TEST_1742_class_5,-1
TEST_1742_class_6,-1
TEST_1742_class_7,-1
TEST_1742_class_8,-1
TEST_1742_class_9,-1
TEST_1742_class_10,-1
TEST_1742_class_11,-1
TEST_1743_class_0,1 518400
TEST_1743_class_1,-1
TEST_1743_class_2,-1
TEST_1743_class_3,-1
TEST_1743_class_4,-1
TEST_1743_class_5,-1
TEST_1743_class_6,-1
TEST_1743_class_7,-1
TEST_1743_class_8,-1
TEST_1743_class_9,-1
TEST_1743_class_10,-1
TEST_1743_class_11,-1
TEST_1744_class_0,1 591 631 129 961 591 1591 129 1921 600 2547 133 2881 600 3507 133 3841 600 4467 133 4801 609 5414 146 5761 609 6374 146 6721 754 7681 754 8641 754 9601 754 10561 754 11521 759 12481 759 13441 763 14401 763 15361 763 16321 763 17281 763 18241 763 19201 763 20161 763 21121 771 22081 771 23041 780 24001 780 24961 780 25921 797 26881 797 27841 806 28801 806 29761 810 30721 810 31681 810 32641 819 33601 819 34561 827 35521 827 36481 827 37441 840 38401 840 39361 849 40321 849 41281 857 42241 857 43201 857 44161 870 45035 52 45121 870 45995 52 46081 934 47041 934 48001 934 48961 943 49921 943 50881 951 51841 951 52801 465600
TEST_1744_class_1,-1
